CDS_CODE,NCESDist,DISTRICT,SCHOOL,COUNTY,YEAR,SCHOOL_LEVEL,CAP_TOTAL,LEN_NCES_CODE,LEN_CDS_CODE,COUNTY_ID,SCHOOL_ID,DISTRICT_ID
49709040101923,0633510,Roseland,Roseland Charter,Sonoma,2013,ELEMENTARY,1106,7,14,97,0101923,33510
49709040125336,0633510,Roseland,Roseland Creek Elementary,Sonoma,2013,ELEMENTARY,434,7,14,97,0125336,33510
49709046052088,0633510,Roseland,Roseland Elementary,Sonoma,2013,ELEMENTARY,753,7,14,97,6052088,33510
49709046052096,0633510,Roseland,Sheppard Elementary,Sonoma,2013,ELEMENTARY,620,7,14,97,6052096,33510
49709120113530,0635810,Santa Rosa Elementary,Santa Rosa Charter School for the Arts,Sonoma,2013,ELEMENTARY,391,7,14,97,0113530,35810
49709120125831,0635810,Santa Rosa Elementary,Santa Rosa French-American Charter (SRFACS),Sonoma,2013,ELEMENTARY,364,7,14,97,0125831,35810
49709120128074,0635810,Santa Rosa Elementary,Cesar Chavez Language Academy,Sonoma,2013,HIGH,63,7,14,97,0128074,35810
49709126052104,0635810,Santa Rosa Elementary,Brook Hill Elementary,Sonoma,2013,ELEMENTARY,561,7,14,97,6052104,35810
49709126052112,0635810,Santa Rosa Elementary,Luther Burbank Elementary,Sonoma,2013,ELEMENTARY,467,7,14,97,6052112,35810
49709126052153,0635810,Santa Rosa Elementary,Abraham Lincoln Elementary,Sonoma,2013,ELEMENTARY,412,7,14,97,6052153,35810
49709126052161,0635810,Santa Rosa Elementary,James Monroe Elementary,Sonoma,2013,ELEMENTARY,489,7,14,97,6052161,35810
49709126052179,0635810,Santa Rosa Elementary,Proctor Terrace Elementary,Sonoma,2013,ELEMENTARY,510,7,14,97,6052179,35810
49709126052195,0635810,Santa Rosa Elementary,Steele Lane Elementary,Sonoma,2013,ELEMENTARY,488,7,14,97,6052195,35810
49709126066385,0635810,Santa Rosa Elementary,Helen M. Lehman Elementary,Sonoma,2013,ELEMENTARY,568,7,14,97,6066385,35810
49709126095459,0635810,Santa Rosa Elementary,Hidden Valley Elementary Satellite,Sonoma,2013,ELEMENTARY,766,7,14,97,6095459,35810
49709126108500,0635810,Santa Rosa Elementary,Albert F. Biella Elementary,Sonoma,2013,ELEMENTARY,482,7,14,97,6108500,35810
49709126116958,0635810,Santa Rosa Elementary,Kid Street Learning Center Charter,Sonoma,2013,ELEMENTARY,73,7,14,97,6116958,35810
49709200102533,0635830,Santa Rosa High,Santa Rosa Accelerated Charter,Sonoma,2013,ELEMENTARY,134,7,14,97,0102533,35830
49709204930160,0635830,Santa Rosa High,Elsie Allen High,Sonoma,2013,ELEMENTARY,434,7,14,97,4930160,35830
49709204930160,0635830,Santa Rosa High,Elsie Allen High,Sonoma,2013,HIGH,718,7,14,97,4930160,35830
49709204930244,0635830,Santa Rosa High,Maria Carrillo High,Sonoma,2013,HIGH,1781,7,14,97,4930244,35830
49709204934154,0635830,Santa Rosa High,Montgomery High,Sonoma,2013,HIGH,1957,7,14,97,4934154,35830
49709204935292,0635830,Santa Rosa High,Piner High,Sonoma,2013,HIGH,1049,7,14,97,4935292,35830
49709204935607,0635830,Santa Rosa High,Ridgway High (Continuation),Sonoma,2013,HIGH,343,7,14,97,4935607,35830
49709204936803,0635830,Santa Rosa High,Santa Rosa High,Sonoma,2013,HIGH,1823,7,14,97,4936803,35830
49709204936803,0635830,Santa Rosa High,Santa Rosa High,Sonoma,2013,MIDDLE,390,7,14,97,4936803,35830
49709206060263,0635830,Santa Rosa High,Herbert Slater Middle,Sonoma,2013,MIDDLE,804,7,14,97,6060263,35830
49709206060271,0635830,Santa Rosa High,Rincon Valley Middle,Sonoma,2013,MIDDLE,932,7,14,97,6060271,35830
49709206060289,0635830,Santa Rosa High,Santa Rosa Middle,Sonoma,2013,MIDDLE,735,7,14,97,6060289,35830
49709206068977,0635830,Santa Rosa High,Hilliard Comstock Middle,Sonoma,2013,MIDDLE,422,7,14,97,6068977,35830
49709380120121,0636180,Sebastopol Union Elementary,REACH,Sonoma,2013,ELEMENTARY,111,7,14,97,0120121,36180
49709386052211,0636180,Sebastopol Union Elementary,Brook Haven Elementary,Sonoma,2013,ELEMENTARY,374,7,14,97,6052211,36180
49709386052229,0636180,Sebastopol Union Elementary,Park Side Elementary,Sonoma,2013,ELEMENTARY,256,7,14,97,6052229,36180
49709386113039,0636180,Sebastopol Union Elementary,Sebastopol Independent Charter,Sonoma,2013,ELEMENTARY,305,7,14,97,6113039,36180
49709530105866,0637200,Sonoma Valley Unified,Woodland Star Charter,Sonoma,2013,ELEMENTARY,249,7,14,97,0105866,37200
49709534930152,0637200,Sonoma Valley Unified,Creekside High,Sonoma,2013,HIGH,35,7,14,97,4930152,37200
49709534937256,0637200,Sonoma Valley Unified,Sonoma Valley High,Sonoma,2013,HIGH,1481,7,14,97,4937256,37200
49709536052245,0637200,Sonoma Valley Unified,Altimira Middle,Sonoma,2013,MIDDLE,562,7,14,97,6052245,37200
49709536052252,0637200,Sonoma Valley Unified,Dunbar Elementary,Sonoma,2013,ELEMENTARY,281,7,14,97,6052252,37200
49709536052260,0637200,Sonoma Valley Unified,El Verano Elementary,Sonoma,2013,ELEMENTARY,495,7,14,97,6052260,37200
49709536052278,0637200,Sonoma Valley Unified,Flowery Elementary,Sonoma,2013,ELEMENTARY,366,7,14,97,6052278,37200
49709536052278,0637200,Sonoma Valley Unified,Flowery Elementary,Sonoma,2013,HIGH,11,7,14,97,6052278,37200
49709536052286,0637200,Sonoma Valley Unified,Prestwood Elementary,Sonoma,2013,ELEMENTARY,484,7,14,97,6052286,37200
49709536052294,0637200,Sonoma Valley Unified,Sassarini Elementary,Sonoma,2013,ELEMENTARY,445,7,14,97,6052294,37200
49709536111678,0637200,Sonoma Valley Unified,Sonoma Charter,Sonoma,2013,ELEMENTARY,250,7,14,97,6111678,37200
49709536119069,0637200,Sonoma Valley Unified,Adele Harrison Middle,Sonoma,2013,MIDDLE,485,7,14,97,6119069,37200
49709614930319,0640230,Twin Hills Union Elementary,Orchard View,Sonoma,2013,ELEMENTARY,226,7,14,97,4930319,40230
49709614930350,0640230,Twin Hills Union Elementary,Sunridge Charter,Sonoma,2013,ELEMENTARY,267,7,14,97,4930350,40230
49709616052302,0640230,Twin Hills Union Elementary,Twin Hills Charter Middle,Sonoma,2013,ELEMENTARY,32,7,14,97,6052302,40230
